game,overall_score,rating,tier,wave,lane,primary_risk,sprint1,sprint2,sprint3,acceptance1,acceptance2,acceptance3,acceptance4,fn_count,max_fn_lines,max_fn_file,test_files,doctest_blocks,has_readme,has_arch,doc_fn_ratio
firefighting_command_2026,41,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`firefighting_command_2026/main.mbt` ~307 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,6,307,firefighting_command_2026/main.mbt,0,0,True,False,1.000
stealth_heist_2026,41,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`stealth_heist_2026/main.mbt` ~302 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,12,302,stealth_heist_2026/main.mbt,0,0,True,False,1.000
power_grid_operator_2026,41,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`power_grid_operator_2026/main.mbt` ~297 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,5,297,power_grid_operator_2026/main.mbt,0,0,True,False,1.000
space_trader_2026,41,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`space_trader_2026/main.mbt` ~289 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,3,289,space_trader_2026/main.mbt,0,0,True,False,1.000
chef_rush_2026,41,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`chef_rush_2026/main.mbt` ~288 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,7,288,chef_rush_2026/main.mbt,0,0,True,False,1.000
mine_cart_mayhem_2026,41,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`mine_cart_mayhem_2026/main.mbt` ~286 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,286,mine_cart_mayhem_2026/main.mbt,0,0,True,False,1.000
ski_rescue_2026,41,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`ski_rescue_2026/main.mbt` ~279 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,279,ski_rescue_2026/main.mbt,0,0,True,False,1.000
radio_station_manager_2026,41,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`radio_station_manager_2026/main.mbt` ~274 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,5,274,radio_station_manager_2026/main.mbt,0,0,True,False,1.000
post_office_sorter_2026,41,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`post_office_sorter_2026/main.mbt` ~271 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,6,271,post_office_sorter_2026/main.mbt,0,0,True,False,1.000
auto_chess_micro_2026,41,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`auto_chess_micro_2026/main.mbt` ~269 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,13,269,auto_chess_micro_2026/main.mbt,0,0,True,False,1.000
gravity_golf_2026,41,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`gravity_golf_2026/main.mbt` ~260 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,260,gravity_golf_2026/main.mbt,0,0,True,False,1.000
models_loading_vox,41,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`models_loading_vox/main.mbt` ~257 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,6,257,models_loading_vox/main.mbt,0,0,True,False,1.000
air_traffic_control_2026,41,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`air_traffic_control_2026/main.mbt` ~251 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,251,air_traffic_control_2026/main.mbt,0,0,True,False,1.000
breakout_lab_2026,41,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`breakout_lab_2026/main.mbt` ~237 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,5,237,breakout_lab_2026/main.mbt,0,0,True,False,1.000
shapes_top_down_lights,41,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_top_down_lights/main.mbt` ~184 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,9,184,shapes_top_down_lights/main.mbt,0,0,True,False,1.000
magnet_lab_escape_2026,42,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`magnet_lab_escape_2026/main.mbt` ~1895 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,25,1895,magnet_lab_escape_2026/main.mbt,0,0,True,False,1.000
neon_heist_extraction_2026,42,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`neon_heist_extraction_2026/main.mbt` ~1797 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,31,1797,neon_heist_extraction_2026/main.mbt,0,0,True,False,1.000
void_anchor_raid_2026,42,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`void_anchor_raid_2026/main.mbt` ~1682 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,28,1682,void_anchor_raid_2026/main.mbt,0,0,True,False,1.000
arcade_factory_defense_2026,42,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`arcade_factory_defense_2026/main.mbt` ~1655 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,23,1655,arcade_factory_defense_2026/main.mbt,0,0,True,False,1.000
